fip,state,pop,x,y,city
59313,MT,2631,-104.266707,46.355219,BAKER
59312,MT,35,-106.315732,46.771929,ANGELA
59311,MT,101,-104.261747,45.156244,ALZADA
75189,TX,5533,-96.36484,32.962778,ROYSE CITY
59301,MT,10604,-105.833193,46.407459,MILES CITY
11104,NY,25898,-73.921556,40.743641,SUNNYSIDE
59274,MT,772,-105.599595,47.894727,VIDA
59262,MT,1170,-104.284487,47.519375,SAVAGE
59259,MT,462,-105.017017,47.622874,RICHEY
99648,AK,143,-159.259333,55.945289,PERRYVILLE
59253,MT,395,-105.800567,48.780767,PEERLESS
06277,CT,2960,-71.837587,41.980285,THOMPSON
59248,MT,206,-106.24407,48.18653,NASHUA
59244,MT,120,-106.283503,48.58218,LARSLAN
39146,MS,1574,-89.973707,32.890519,PICKENS
59243,MT,655,-104.598746,47.745908,LAMBERT
50605,IA,317,-92.97688,42.854852,AREDALE
59226,MT,479,-104.451765,48.320113,FROID
59223,MT,714,-106.516646,48.053844,FORT PECK
66740,KS,932,-95.310772,37.469346,GALESBURG
74754,OK,97,-95.070387,34.179892,RINGOLD
59222,MT,312,-105.163746,48.747222,FLAXVILLE
59221,MT,1668,-104.230194,47.891598,FAIRVIEW
59219,MT,317,-104.240123,48.609337,DAGMAR
59218,MT,949,-104.513212,48.149536,CULBERTSON
59214,MT,233,-105.777649,47.248497,BROCKWAY
59212,MT,354,-104.199532,48.157989,BAINVILLE
70605,LA,42627,-93.221798,30.169349,LAKE CHARLES
42081,KY,1200,-88.383593,37.12269,CARRSVILLE
59211,MT,152,-104.452883,48.696813,ANTELOPE
59201,MT,4845,-105.629318,48.111879,WOLF POINT
14614,NY,1430,-77.61419,43.155823,ROCHESTER
16404,PA,2119,-79.79004,41.724316,CENTERVILLE
69020,NE,519,-100.29075,40.258113,BARTLEY
59106,MT,5623,-108.65191,45.775306,BILLINGS
25245,WV,994,-81.682542,38.713046,GIVEN
59105,MT,20320,-108.474726,45.828443,BILLINGS HEIGHTS
59087,MT,364,-108.318373,46.943788,WINNETT
59079,MT,2078,-108.342634,45.94608,SHEPHERD
59078,MT,249,-109.597361,46.386921,SHAWMUT
59077,MT,95,-107.288623,47.032287,SAND SPRINGS
55943,MN,3337,-91.562565,43.792904,HOUSTON
41237,KY,462,-82.708126,37.852766,OFFUTT
77092,TX,31872,-95.472031,29.832391,HOUSTON
59072,MT,3522,-108.543846,46.422487,ROUNDUP
68116,NE,875,-96.149462,41.287854,OMAHA
16222,PA,1974,-79.268551,40.874101,DAYTON
59071,MT,159,-109.44644,45.377232,ROSCOE
59070,MT,652,-109.176888,45.367235,ROBERTS
59069,MT,301,-109.468889,45.648462,REEDPOINT
63770,MO,200,-89.707091,37.583014,OLD APPLETON
60481,IL,11034,-88.130083,41.298063,CUSTER PARK
59063,MT,1398,-108.929279,45.632864,PARK CITY
59062,MT,404,-106.008667,45.445803,OTTER
59058,MT,7,-107.789149,46.900453,MOSBY
59053,MT,246,-110.432397,46.458149,MARTINSDALE
59052,MT,226,-109.935698,45.596334,MC LEOD
72840,AR,846,-93.614196,35.443583,HARTMAN
59051,MT,11,-109.475326,45.279485,LUTHER
59046,MT,410,-108.995853,46.329058,LAVINA
54489,WI,1616,-89.982553,44.467656,VESPER
59044,MT,8328,-108.769008,45.67451,LAUREL
20733,MD,2539,-76.524773,38.801791,CHURCHTON
59041,MT,1739,-108.94804,45.498763,SILESIA
59037,MT,1006,-108.284981,45.89049,HUNTLEY
59029,MT,627,-108.905658,45.40269,FROMBERG
59028,MT,348,-109.582078,45.400217,FISHTAIL
62326,IL,2470,-90.78456,40.415643,COLCHESTER
45616,OH,1436,-83.35268,38.756451,BLUE CREEK
59027,MT,2058,-110.798928,45.127557,EMIGRANT
39750,MS,1286,-89.065887,33.526179,MABEN
59024,MT,304,-107.59585,46.13019,CUSTER
59019,MT,2438,-109.257126,45.626171,COLUMBUS
59017,MT,155,-108.259094,47.154789,CAT CREEK
95303,CA,1296,-120.700152,37.452455,BALLICO
59015,MT,303,-108.809062,46.082101,BROADVIEW
59014,MT,1524,-108.908217,45.285682,BRIDGER
59006,MT,730,-108.123133,45.954699,BALLANTINE
54473,WI,3147,-89.335637,44.662224,ROSHOLT
78252,TX,1378,-98.646395,29.346015,SAN ANTONIO
59003,MT,353,-106.279722,45.58275,ASHLAND
93704,CA,26496,-119.799745,36.798781,FIG GARDEN VILLA
59002,MT,55,-108.680975,45.936997,ACTON
58854,ND,3188,-103.258205,47.804258,WATFORD CITY
60558,IL,11862,-87.899485,41.804864,WESTERN SPRINGS
58853,ND,806,-103.861276,48.056303,TRENTON
58838,ND,944,-103.948718,47.79922,CARTWRIGHT
58801,ND,16473,-103.631699,48.167924,BONETRAILL
58795,ND,238,-103.184878,48.621929,HAMLET
58789,ND,285,-100.732314,48.581632,UPHAM
58788,ND,1251,-100.412322,48.377657,BERWICK
44256,OH,35686,-81.858351,41.140415,MEDINA
58787,ND,270,-101.855891,48.796903,TOLLEY
72512,AR,3088,-91.755334,36.202502,HORSESHOE BEND
58785,ND,1109,-101.121617,48.236472,SURREY
05736,VT,299,-73.016986,43.602345,CENTER RUTLAND
62935,IL,2802,-88.623488,37.827444,GALATIA
58783,ND,443,-100.741324,48.937378,CARBURY
58782,ND,487,-101.697024,48.957551,SHERWOOD
58781,ND,493,-101.067396,48.085837,SAWYER
58779,ND,320,-101.765095,47.868017,RAUB
84113,UT,1093,-111.841825,40.763057,SALT LAKE CITY
58773,ND,888,-102.644646,48.589815,BATTLEVIEW
95010,CA,9337,-121.952145,36.977359,CAPITOLA
58770,ND,1425,-102.142732,47.95597,PARSHALL
58760,ND,404,-101.256328,48.772163,MAXBASS
87321,NM,517,-108.491951,35.132375,RAMAH
58744,ND,682,-100.574158,48.10085,KARLSRUHE
40447,KY,8071,-84.00896,37.431678,CLOVER BOTTOM
58741,ND,679,-100.808193,48.256575,GRANVILLE
58755,ND,94,-102.928795,48.594983,MCGREGOR
58736,ND,577,-100.378955,47.902431,DRAKE
37214,TN,24935,-86.660854,36.163339,NASHVILLE
68370,NE,2305,-97.605228,40.172807,HEBRON
58735,ND,135,-101.511218,47.865914,DOUGLAS
75975,TX,3060,-94.396733,31.884089,TIMPSON
75010,TX,4379,-96.877746,33.030414,CARROLLTON
58733,ND,306,-101.567167,48.25569,DES LACS
90001,CA,51841,-118.247896,33.973093,LOS ANGELES
68940,NE,558,-99.244992,40.502031,FUNK
66202,KS,17916,-94.666998,39.025376,COUNTRYSIDE
58731,ND,200,-101.033685,48.405693,DEERING
58722,ND,1291,-101.428205,48.273534,BURLINGTON
58716,ND,149,-101.057884,47.786493,BENEDICT
58712,ND,82,-100.520929,47.968451,BALFOUR
98118,WA,36684,-122.275021,47.541234,SEATTLE
58710,ND,595,-100.252941,47.870307,ANAMOOSE
69038,NE,689,-100.642135,40.589262,MAYWOOD
58704,ND,9095,-101.31678,48.423217,MINOT AFB
58656,ND,389,-102.375626,46.928372,TAYLOR
80440,CO,1030,-105.999416,39.225617,FAIRPLAY
58654,ND,229,-103.800113,46.830475,SENTINEL BUTTE
89018,NV,4114,-115.581067,36.407223,INDIAN SPRINGS
53553,WI,522,-90.279726,42.918419,LINDEN
58653,ND,697,-103.144688,46.139924,GASCOYNE
58652,ND,1091,-102.292004,46.842614,RICHARDTON
30824,GA,15487,-82.494204,33.477363,THOMSON
72472,AR,8179,-90.518738,35.668914,PAYNEWAY
80651,CO,2577,-104.802776,40.213121,PLATTEVILLE
57021,SD,357,-96.979206,43.286365,DAVIS
58636,ND,973,-102.319286,47.367752,WERNER
58631,ND,1207,-101.822293,46.823301,GLEN ULLIN
98901,WA,22057,-120.477336,46.606991,TERRACE HEIGHTS
58625,ND,159,-102.198505,47.304893,DODGE
58621,ND,1577,-103.98429,46.932381,BEACH
58620,ND,673,-103.264741,46.455951,AMIDON
19605,PA,13878,-75.932769,40.38859,READING
58601,ND,18751,-102.787595,46.887289,NEW HRADEC
58580,ND,338,-101.925649,47.289711,ZAP
04073,ME,15723,-70.758479,43.428541,SANFORD
12057,NY,2252,-73.351974,42.961527,WHITE CREEK
58577,ND,2006,-101.011568,47.311388,WASHBURN
12815,NY,807,-73.720458,43.698875,BRANT LAKE
58576,ND,1629,-101.189807,47.460163,UNDERWOOD
58571,ND,720,-101.38987,47.312786,STANTON
58568,ND,647,-101.150204,46.035147,SELFRIDGE
58565,ND,86,-101.115061,47.640333,RIVERDALE
76063,TX,17381,-97.141551,32.577258,MANSFIELD
58564,ND,138,-101.282651,46.335236,RALEIGH
60126,IL,43637,-87.941025,41.892661,ELMHURST
93256,CA,4768,-119.256427,35.955286,PIXLEY
79526,TX,942,-100.754714,32.629441,HERMLEIGH
58563,ND,1545,-101.424453,46.851248,HANNOVER
58559,ND,142,-100.717079,47.485792,MERCER
58554,ND,18098,-100.909175,46.830649,MANDAN
58553,ND,163,-100.3995,46.831062,MCKENZIE
95030,CA,25881,-121.978684,37.211677,MONTE SERENO
58551,ND,456,-101.455531,46.234873,LEITH
58549,ND,83,-99.970462,46.573573,KINTYRE
58544,ND,323,-100.273325,46.487477,HAZELTON
58542,ND,252,-99.974507,46.058896,HAGUE
78216,TX,30435,-98.497511,29.533387,SAN ANTONIO
76429,TX,127,-98.658983,32.688617,CADDO
52060,IA,8374,-90.677075,42.07782,MAQUOKETA
58541,ND,315,-102.061229,47.293754,GOLDEN VALLEY
52255,IA,1488,-90.93822,41.859393,LOWDEN
58537,ND,266,-100.693909,46.563172,HUFF
58535,ND,972,-101.151681,46.465133,LARK
72773,AR,1307,-93.911478,35.957264,WESLEY
58532,ND,235,-100.144063,46.851139,DRISCOLL
12764,NY,1576,-75.010687,41.592108,NARROWSBURG
32835,FL,20343,-81.478663,28.528885,ORLANDO
59844,MT,559,-115.940668,48.053668,HERON
97420,OR,24343,-124.233101,43.362812,CHARLESTON
75214,TX,32618,-96.749774,32.824789,DALLAS
58530,ND,2381,-101.328643,47.121912,FORT CLARK
76054,TX,9953,-97.175521,32.855832,HURST
83809,ID,361,-116.598761,48.062494,CAREYWOOD
48348,MI,14635,-83.390568,42.772414,INDEPENDENCE
58529,ND,713,-101.538725,46.462389,CARSON
75846,TX,2112,-96.191841,31.373925,JEWETT
58528,ND,608,-100.59749,46.387446,CANNON BALL
16922,PA,2050,-77.654756,41.723006,GALETON
58524,ND,401,-100.241577,46.549885,BRADDOCK
54459,WI,1459,-90.256513,45.439187,OGEMA
73668,OK,89,-99.98218,35.224977,TEXOLA
37033,TN,5955,-87.477473,35.779685,CENTERVILLE
58523,ND,4363,-101.807468,47.270664,BEULAH
46914,IN,3073,-86.09615,40.642267,BUNKER HILL
58521,ND,1218,-100.761464,46.954338,BALDWIN
58504,ND,19990,-100.774411,46.782463,LINCOLN
58501,ND,36602,-100.774755,46.823448,BISMARCK
58496,ND,340,-99.3406,47.163639,WOODWORTH
49654,MI,0,-86.092924,45.010215,LELAND
58495,ND,1677,-99.586005,46.251617,BURNSTAD
50625,IA,1302,-92.967347,42.736773,DUMONT
58489,ND,164,-99.494253,46.037075,VENTURIA
58487,ND,631,-99.601892,46.83362,TAPPEN
58486,ND,384,-99.39751,47.436938,SYKESTON
52233,IA,4966,-91.67696,42.042455,HIAWATHA
58479,ND,395,-98.220885,47.071086,LEAL
81425,CO,4246,-107.992118,38.597575,OLATHE
75602,TX,17399,-94.710078,32.472373,LONGVIEW
58474,ND,2569,-98.099339,46.128796,GUELPH
67156,KS,14958,-96.979987,37.241621,WINFIELD
58472,ND,419,-98.597647,46.654218,ADRIAN
27822,NC,8507,-77.856032,35.810954,ELM CITY
49840,MI,822,-86.021433,46.011491,GULLIVER
76874,TX,382,-99.916501,30.532203,ROOSEVELT
58463,ND,1002,-100.451966,47.489639,MCCLUSKY
58461,ND,421,-98.20327,46.688788,LITCHVILLE
58456,ND,634,-98.942724,46.307274,KULM
58455,ND,384,-98.720579,47.272609,KENSAL
58454,ND,575,-98.807661,46.500996,NORTONVILLE
23415,VA,2915,-75.511188,37.952527,NEW CHURCH
58448,ND,374,-98.15718,47.299693,WALUM
58442,ND,866,-99.219056,46.591263,GACKLE
07760,NJ,9700,-74.000618,40.371829,SEA BRIGHT
58433,ND,1364,-98.708346,46.324969,MERRICOURT
68819,NE,318,-99.501573,41.347015,BERWYN
58432,ND,138,-98.366939,46.916737,ECKELSON
58430,ND,177,-100.263037,47.570905,DENHOFF
58429,ND,376,-98.143863,47.195503,SIBLEY
58428,ND,298,-99.763544,46.829612,DAWSON
58424,ND,378,-99.086596,46.883242,WINDSOR
41351,KY,72,-83.588078,37.331428,MISTLETOE
58423,ND,68,-99.824082,47.449018,CHASELEY
60448,IL,12324,-87.891121,41.53421,MOKENA
48441,MI,4046,-82.688608,43.831249,HARBOR BEACH
58420,ND,162,-98.811158,47.040917,BUCHANAN
58418,ND,387,-99.701532,47.434318,BOWDON
59441,MT,143,-109.023294,46.913727,FORESTGROVE
75146,TX,11762,-96.772805,32.591395,LANCASTER
58415,ND,185,-98.523342,46.400834,BERLIN
34748,FL,21309,-81.885772,28.807965,LEESBURG
58401,ND,18347,-98.706127,46.905899,ELDRIDGE
58386,ND,74,-99.550489,48.321709,BAKER
58385,ND,326,-99.662756,48.480937,WOLFORD
89510,NV,613,-119.602678,39.769919,RENO
58384,ND,453,-100.296802,48.606205,WILLOW CITY
58381,ND,195,-98.680956,47.891285,WARWICK
58380,ND,463,-98.475218,47.802014,HAMAR
02113,MA,6698,-71.055958,42.365656,BOSTON
58377,ND,456,-98.853903,48.448802,STARKWEATHER
58370,ND,2860,-98.918058,47.977363,SAINT MICHAEL
71857,AR,5732,-93.372544,33.804029,PRESCOTT
58369,ND,1203,-99.76476,48.936588,SAINT JOHN
48439,MI,30329,-83.626414,42.928163,GRAND BLANC
58366,ND,1125,-99.874375,48.655224,NANSON
44865,OH,4122,-82.663492,41.00031,PLYMOUTH
64724,MO,1584,-94.0229,38.184779,APPLETON CITY
58363,ND,125,-99.383076,48.681601,PERTH
95673,CA,12756,-121.445152,38.689311,RIO LINDA
49755,MI,1251,-84.798597,45.637711,LEVERING
59270,MT,7229,-104.163445,47.713017,SIDNEY
58361,ND,229,-98.326035,47.769558,PEKIN
58356,ND,2309,-99.078007,47.679385,BRANTFORD
74054,OK,633,-96.377411,36.283156,OSAGE
31761,GA,1918,-84.994845,31.175064,JAKIN
60060,IL,22817,-88.004762,42.263616,MUNDELEIN
99016,WA,5312,-117.156801,47.658357,GREENACRES
58353,ND,292,-99.632878,48.635981,MYLO
58345,ND,178,-98.414199,48.30326,LAWTON
02174,MA,44539,-71.162517,42.417098,ARLINGTON
58344,ND,1327,-98.341548,48.035714,MAPES
42723,KY,1102,-85.207648,37.273479,CASEY CREEK
58332,ND,563,-99.703388,48.072022,FILLMORE
58331,ND,297,-99.111475,48.635537,EGELAND
58328,ND,121,-98.506757,48.081067,DOYON
75496,TX,2225,-96.06907,33.360479,WOLFE CITY
58327,ND,272,-98.621236,48.053028,SOUTHAM
59089,MT,375,-107.430258,45.108904,WYOLA
31750,GA,16245,-83.249534,31.724769,FITZGERALD
58324,ND,1800,-99.194553,48.485479,MAZA
19526,PA,9959,-75.987361,40.548799,HAMBURG
54623,WI,1402,-91.014338,43.721783,COON VALLEY
58323,ND,117,-98.924236,48.80843,CALVIN
58320,ND,168,-99.312384,48.156805,BRINSMADE
58319,ND,108,-99.371564,47.727212,BREMEN
58317,ND,507,-99.363592,48.555196,BISBEE
58316,ND,5415,-99.768754,48.837862,BELCOURT
62480,IL,1708,-88.017156,38.975654,WILLOW HILL
57642,SD,2545,-100.877596,45.748884,MC LAUGHLIN
58315,ND,140,-100.204429,48.461084,BARTON
58282,ND,1759,-97.881927,48.91103,BACKOO
58281,ND,122,-98.559649,48.921647,WALES
77590,TX,30108,-94.920298,29.396984,TEXAS CITY
46940,IN,2947,-85.697138,40.690896,LA FONTAINE
58275,ND,470,-97.209153,47.706776,REYNOLDS
93225,CA,5257,-119.035488,34.826463,FRAZIER PARK
63044,MO,17695,-90.416101,38.750627,BRIDGETON
14821,NY,2966,-77.206619,42.238569,CAMPBELL
58272,ND,404,-97.984033,47.997973,PETERSBURG
58270,ND,2139,-97.743897,48.403881,PARK RIVER
97222,OR,30905,-122.615092,45.442919,MILWAUKIE
58269,ND,620,-98.23271,48.641908,OSNABROCK
71111,LA,26472,-93.703826,32.544924,BOSSIER CITY
02630,MA,1776,-70.300067,41.698289,BARNSTABLE
58267,ND,1910,-97.563054,47.741756,KEMPTON
51465,IA,790,-95.177766,42.033772,VAIL
58265,ND,500,-97.542687,48.979567,NECHE
58262,ND,435,-97.807569,48.677341,MOUNTAIN
04634,ME,1433,-68.241653,44.608734,FRANKLIN
12520,NY,2980,-74.016411,41.443031,CORNWALL ON HUDS
58261,ND,851,-97.333727,48.298874,VOSS
58257,ND,2378,-97.317645,47.50138,MAYVILLE
59748,MT,89,-112.619628,46.119573,RAMSAY
58255,ND,104,-98.394826,48.949043,MAIDA
97492,OR,514,-122.514095,43.756636,WESTFIR
89447,NV,6157,-119.159558,38.986567,YERINGTON
47528,IN,497,-87.251856,38.810584,EDWARDSPORT
58249,ND,3701,-98.35662,48.786562,LANGDON
29061,SC,12297,-80.844906,33.934868,HOPKINS
58243,ND,555,-97.618333,48.51981,HOOPLE
28479,NC,3084,-78.056211,34.214511,WINNABOW
67114,KS,20273,-97.343457,38.045067,NEWTON
81641,CO,3094,-107.892498,40.038726,MEEKER
58241,ND,121,-97.596223,48.673836,HENSEL
22967,VA,2333,-78.971173,37.807697,ROSELAND
58239,ND,141,-98.723693,48.959446,HANNAH
73072,OK,27969,-97.472984,35.210733,NORMAN
58230,ND,1403,-97.744242,47.530611,FINLEY
41729,KY,1001,-83.202294,37.291321,COMBS
06020,CT,192,-72.905847,41.871586,CANTON CENTER
60604,IL,3,-87.632999,41.87845,CHICAGO
58227,ND,859,-97.890188,48.490164,GARDAR
04988,ME,1817,-69.332778,44.600676,UNITY
08041,NJ,115,-74.687305,40.038698,JOBSTOWN
22958,VA,53,-78.893972,37.860398,WINTERGREEN
58224,ND,103,-97.957269,48.159896,DAHLEN
58220,ND,2758,-97.657191,48.794341,CONCRETE
58214,ND,529,-97.487124,47.909292,ARVILLA
56181,MN,1435,-94.588593,43.67052,WELCOME
58213,ND,355,-97.253534,48.226911,ARDOCH
58240,ND,1081,-97.432548,47.638012,HATTON
58212,ND,426,-97.981406,47.699262,ANETA
58205,ND,9333,-97.370802,47.959499,GRAND FORKS
51002,IA,2757,-95.3129,42.677118,ALTA
58201,ND,31138,-97.04463,47.901041,GRAND FORKS
58079,ND,367,-97.391694,46.875015,EMBDEN
58078,ND,12422,-96.895002,46.869523,RIVERSIDE
68747,NE,232,-97.475113,42.392082,MCLEAN
58072,ND,8633,-98.003316,46.92681,VALLEY CITY
58069,ND,776,-97.654233,46.229891,STIRUM
58068,ND,546,-97.454261,46.554784,SHELDON
50134,IA,314,-93.664354,41.948773,KELLEY
58061,ND,313,-96.850726,46.261537,MOORETON
48846,MI,18602,-85.070985,42.98592,IONIA
58060,ND,927,-97.433724,46.255074,DELAMERE
69165,NE,1472,-101.136029,41.15575,SUTHERLAND
58059,ND,1665,-97.051366,46.867546,DURBIN
58053,ND,1494,-97.144429,46.073885,GENESEO
69210,NE,2580,-99.861491,42.54027,AINSWORTH
58047,ND,2056,-96.860941,46.739267,HICKSON
35776,AL,2222,-86.22961,34.668927,WOODVILLE
58045,ND,2398,-97.056024,47.394168,KELSO
83827,ID,154,-116.179943,46.782972,ELK RIVER
58043,ND,272,-97.60945,45.964413,HAVANA
11735,NY,31358,-73.445055,40.725061,SOUTH FARMINGDAL
58042,ND,1045,-96.900973,46.996497,PROSPER
12942,NY,520,-73.791457,44.25548,KEENE
61911,IL,4951,-88.455509,39.707679,ARTHUR
58041,ND,1546,-96.899069,46.055797,HANKINSON
15626,PA,2852,-79.57638,40.413901,DELMONT
58039,ND,235,-96.817143,46.154369,GREAT BEND
25989,WV,284,-81.058875,37.68008,WHITE OAK
58035,ND,344,-97.374599,47.27779,GALESBURG
72529,AR,4523,-91.528075,36.30114,CHEROKEE VILLAGE
47546,IN,16927,-86.940787,38.404392,HAYSVILLE
60647,IL,95971,-87.704322,41.920903,CHICAGO
55089,MN,678,-92.726259,44.603006,WELCH
58033,ND,764,-97.905482,46.478188,ENGLEVALE
58031,ND,349,-97.781198,46.772754,FINGAL
98223,WA,24435,-122.112126,48.18293,ARLINGTON
96818,HI,62915,-157.926925,21.353173,HONOLULU
58021,ND,349,-97.087073,46.696811,DAVENPORT
58018,ND,414,-96.979001,46.497153,COLFAX
58016,ND,128,-97.409961,47.356946,CLIFFORD
58015,ND,377,-96.790882,46.552157,CHRISTINE
58013,ND,442,-97.405941,46.132589,CAYUGA
58011,ND,281,-97.535159,46.926351,BUFFALO
58009,ND,144,-97.262079,47.353664,BLANCHARD
96819,HI,50584,-157.875947,21.34877,HONOLULU
58007,ND,187,-97.572841,47.019576,AYR
13050,NY,920,-75.938367,42.740571,CUYLER
58005,ND,353,-96.905764,47.10664,ARGUSVILLE
58004,ND,321,-97.204808,47.019395,AMENIA
98564,WA,1390,-122.478935,46.513136,MOSSYROCK
58003,ND,255,-97.531819,46.768892,ALICE
99640,AK,233,-154.731675,60.030837,NONDALTON
58002,ND,124,-97.388769,47.014359,ABSARAKA
83251,ID,1207,-113.611984,43.91106,MACKAY
57794,SD,826,-102.402157,43.185194,WOUNDED KNEE
57791,SD,217,-102.347077,44.093707,WASTA
57790,SD,1070,-102.224546,43.981232,WALL
57787,SD,204,-102.79796,44.638004,STONEVILLE
57785,SD,8209,-103.477158,44.413077,HEREFORD
45729,OH,1864,-81.656444,39.392806,FLEMING
57783,SD,11088,-103.864962,44.494625,SPEARFISH
48420,MI,21345,-83.724949,43.177885,CLIO
73741,OK,1365,-98.277819,36.54375,HELENA
57782,SD,15,-103.198826,43.26837,SMITHWICK
57778,SD,251,-103.657621,44.072318,ROCHFORD
61839,IL,848,-88.639193,40.110656,DE LAND
98923,WA,920,-120.714893,46.66611,COWICHE
57777,SD,16,-102.65923,44.720224,REDOWL
16025,PA,4673,-79.746237,40.945768,CHICORA
57772,SD,470,-102.223448,43.293979,PORCUPINE
57766,SD,265,-103.183215,43.387587,ORAL
57765,SD,235,-102.477752,44.867111,OPAL
95619,CA,6747,-120.836071,38.66302,DIAMOND SPRINGS
52804,IA,23671,-90.61147,41.538603,DAVENPORT
62451,IL,2413,-87.615695,39.002823,PALESTINE
57763,SD,284,-103.216181,43.155063,OELRICHS
67759,KS,314,-100.281436,39.261618,STUDLEY
53212,WI,37237,-87.908415,43.071195,MILWAUKEE
57762,SD,313,-103.540176,44.666539,NISLAND
29585,SC,5445,-79.134128,33.450825,PAWLEYS ISLAND
33511,FL,29861,-82.288116,27.905649,BRANDON
57761,SD,763,-102.813635,44.087354,NEW UNDERWOOD
62691,IL,2144,-90.212681,39.945475,LITTLE INDIAN
57760,SD,1223,-103.391359,44.740979,NEWELL
17850,PA,3167,-76.851024,40.975936,MONTANDON
37091,TN,16217,-86.781204,35.459615,LEWISBURG
64048,MO,1712,-94.368876,39.428867,HOLT
62809,IL,165,-88.350831,38.278144,BARNHILL
63301,MO,47255,-90.506503,38.801424,SAINT CHARLES
61519,IL,1017,-90.066134,40.483072,BRYANT
57757,SD,28,-102.330697,44.674678,MARCUS
57756,SD,1027,-102.374493,43.309844,MANDERSON
62345,IL,427,-91.163728,39.695313,KINDERHOOK
57752,SD,1424,-102.212419,43.439437,KYLE
79351,TX,1381,-101.827099,32.977331,ODONNELL
57750,SD,127,-101.964238,43.731892,INTERIOR
57737,SD,275,-102.6208,44.538884,ENNING
95536,CA,2942,-124.252268,40.574488,FERNDALE
57736,SD,222,-102.631208,44.239743,ELM SPRINGS
70538,LA,15334,-91.502643,29.785656,FRANKLIN
57729,SD,127,-102.177043,44.283087,CREIGHTON
62244,IL,635,-90.197353,38.179736,FULTS
63139,MO,25310,-90.292045,38.610776,SAINT LOUIS
48509,MI,9432,-83.606295,43.024493,NORTHEAST
57725,SD,578,-103.023406,43.980116,CAPUTA
57719,SD,3690,-103.068237,44.119858,BOX ELDER
57718,SD,7418,-103.348634,44.151173,BLACK HAWK
57717,SD,5841,-103.839601,44.672281,BELLE FOURCHE
57708,SD,374,-103.461246,44.288967,BETHLEHEM
57660,SD,56,-101.512936,45.927593,WATAUGA
91932,CA,26567,-117.11478,32.578289,IMPERIAL BEACH
57650,SD,101,-103.035552,45.855365,RALPH
57648,SD,493,-100.287518,45.889043,POLLOCK
64132,MO,17552,-94.552156,38.991073,KANSAS CITY
57645,SD,190,-101.699838,45.900642,MORRISTOWN
36375,AL,4504,-85.582954,31.095558,SLOCOMB
08203,NJ,9388,-74.377644,39.403709,BRIGANTINE
68748,NE,3203,-97.47195,41.830786,MADISON
57640,SD,216,-102.759917,45.823193,LODGEPOLE
31729,GA,1442,-84.32267,30.747036,CALVARY
52314,IA,4874,-91.427371,41.928741,MOUNT VERNON
57638,SD,2127,-102.192772,45.915892,LEMMON
57633,SD,3606,-101.273637,45.064016,ISABEL
57631,SD,134,-100.27156,45.53351,GLENHAM
57626,SD,660,-102.054142,44.992609,FAITH
03084,NH,1194,-71.852347,42.820035,TEMPLE
57622,SD,715,-101.65178,44.621018,CHERRY CREEK
89118,NV,9932,-115.216856,36.081052,LAS VEGAS
57578,SD,207,-99.747317,43.079352,WEWELA
57572,SD,3917,-100.88502,43.191017,SAINT FRANCIS
57571,SD,85,-99.090969,43.108893,SAINT CHARLES
72386,AR,1230,-90.351944,35.486477,TYRONZA
57562,SD,165,-100.935054,43.934157,OKATON
57560,SD,322,-101.151664,43.466176,NORRIS
57557,SD,83,-100.894553,44.623851,MISSION RIDGE
57555,SD,3169,-100.595364,43.285017,MISSION
96786,HI,43663,-158.043527,21.500596,WAHIAWA
69350,NE,430,-101.748296,42.006967,HYANNIS
57552,SD,789,-101.292442,44.237443,OTTUMWA
57547,SD,214,-101.382145,43.569784,LONG VALLEY
29440,SC,29148,-79.323459,33.430776,GEORGETOWN
70712,LA,5382,-91.597948,30.96562,ANGOLA
58056,ND,893,-97.729622,47.315052,LUVERNE
95311,CA,2384,-119.985813,37.738642,COULTERVILLE
84015,UT,25972,-112.048224,41.129388,CLEARFIELD
57541,SD,473,-99.927949,43.559612,IDEAL
08104,NJ,26375,-75.107835,39.918575,CAMDEN
57537,SD,191,-100.735938,44.421898,HAYES
57536,SD,195,-99.738166,44.521476,HARROLD
60110,IL,23550,-88.2606,42.123004,CARPENTERSVILLE
57531,SD,304,-100.508514,43.926035,DRAPER
68787,NE,6454,-97.018579,42.230439,WAYNE
59647,MT,416,-111.644671,46.431485,WINSTON
57526,SD,118,-100.172958,43.368487,CARTER
46711,IN,6577,-84.934271,40.661517,LINN GROVE
36551,AL,2712,-87.75624,30.617964,LOXLEY
57520,SD,89,-100.071238,44.839345,AGAR
47232,IN,1222,-85.815311,39.124291,ELIZABETHTOWN
66401,KS,2186,-96.292323,39.009206,ALMA
57501,SD,14138,-100.321057,44.369514,PIERRE
06855,CT,7311,-73.401119,41.101382,NORWALK
57481,SD,337,-98.585623,45.625025,WETONKA
57479,SD,1060,-98.475697,45.348627,WARNER
03268,NH,140,-71.704468,43.406652,SALISBURY
57477,SD,154,-98.099641,45.037938,TURTON
57476,SD,526,-98.553926,44.730489,TULARE
57475,SD,189,-99.617553,45.170199,TOLSTOY
57474,SD,418,-98.279153,45.286595,STRATFORD
57471,SD,673,-99.332631,45.427119,ROSCOE
57468,SD,328,-97.812844,45.495983,PIERPONT
82007,WY,15050,-104.810745,41.108433,CHEYENNE
57465,SD,328,-98.658853,45.161112,NORTHVILLE
57462,SD,515,-98.756581,45.439116,MINA
